feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
176826120000.0,0.0,0.0,0.0,0.0,9899436000000.0,0.0,0.0,499803780000.0,2062840500000.0,0.0,0.0,0.0,2600090200000.0,2780824600000.0,0.0,5507634000000.0,2318267800000.0,1996728700000.0,0.0,4
181271950000.0,0.0,0.0,0.0,0.0,10250300000000.0,0.0,0.0,513381730000.0,2114417000000.0,0.0,0.0,0.0,2690943500000.0,2874264500000.0,0.0,5702338000000.0,2389442600000.0,2064696600000.0,0.0,2
189569600000.0,0.0,0.0,0.0,0.0,10879728000000.0,0.0,0.0,539173160000.0,2215068600000.0,0.0,0.0,0.0,2854994000000.0,3043863300000.0,0.0,6052597700000.0,2521332400000.0,2187946800000.0,0.0,1
226348860000.0,0.0,0.0,0.0,0.0,19844950000000.0,0.0,0.0,863440670000.0,3544776700000.0,0.0,0.0,0.0,5258081700000.0,5443994000000.0,0.0,11050022000000.0,4381964200000.0,3945342400000.0,0.0,3
188529080000.0,0.0,0.0,0.0,0.0,10906041000000.0,0.0,0.0,537457000000.0,2215037600000.0,0.0,0.0,0.0,2863264700000.0,3049120600000.0,0.0,6065922000000.0,2525644700000.0,2193967700000.0,0.0,1
220277870000.0,0.0,0.0,0.0,0.0,14614918000000.0,0.0,0.0,682003200000.0,2774421000000.0,0.0,0.0,0.0,3841477000000.0,4044598000000.0,0.0,8132892000000.0,3291332700000.0,2914221600000.0,0.0,4
191815970000.0,0.0,0.0,0.0,0.0,10773330000000.0,0.0,0.0,540990800000.0,2201042800000.0,0.0,0.0,0.0,2822804000000.0,3018818800000.0,0.0,5997585000000.0,2497393000000.0,2162773200000.0,0.0,1
176541070000.0,0.0,0.0,0.0,0.0,9659535000000.0,0.0,0.0,495387970000.0,2032068700000.0,0.0,0.0,0.0,2535041800000.0,2719692000000.0,0.0,5376435600000.0,2269663700000.0,1947685700000.0,0.0,2
206931330000.0,0.0,0.0,0.0,0.0,22075100000000.0,0.0,0.0,938866600000.0,3875368000000.0,0.0,0.0,0.0,5879243500000.0,6044031400000.0,0.0,12301316000000.0,4857618000000.0,4389928200000.0,0.0,3
177532080000.0,0.0,0.0,0.0,0.0,10070518000000.0,0.0,0.0,503374680000.0,2079782200000.0,0.0,0.0,0.0,2645102400000.0,2823815200000.0,0.0,5601486700000.0,2349549000000.0,2029904500000.0,0.0,6
195558470000.0,0.0,0.0,0.0,0.0,11158759000000.0,0.0,0.0,557483400000.0,2265612800000.0,0.0,0.0,0.0,2924344800000.0,3123800400000.0,0.0,6212762000000.0,2580412600000.0,2238409600000.0,0.0,1
178453380000.0,0.0,0.0,0.0,0.0,10543241000000.0,0.0,0.0,513235320000.0,2141718600000.0,0.0,0.0,0.0,2773438700000.0,2945081000000.0,0.0,5860338000000.0,2445278200000.0,2125642200000.0,0.0,0
175223700000.0,0.0,0.0,0.0,0.0,9482279000000.0,0.0,0.0,489944550000.0,2006518100000.0,0.0,0.0,0.0,2488104400000.0,2673229200000.0,0.0,5278700000000.0,2233232300000.0,1912220500000.0,0.0,4
237917400000.0,0.0,0.0,0.0,0.0,21786180000000.0,0.0,0.0,929917700000.0,3829725700000.0,0.0,0.0,0.0,5774947000000.0,5959810300000.0,0.0,12127455000000.0,4783616300000.0,4329062500000.0,0.0,4
185895580000.0,0.0,0.0,0.0,0.0,10593048000000.0,0.0,0.0,527262120000.0,2168573700000.0,0.0,0.0,0.0,2780128600000.0,2966478000000.0,0.0,5892993000000.0,2460879400000.0,2131758400000.0,0.0,2
204050700000.0,0.0,0.0,0.0,0.0,13627752000000.0,0.0,0.0,650274200000.0,2628891700000.0,0.0,0.0,0.0,3585223200000.0,3786015800000.0,0.0,7591622000000.0,3091237400000.0,2719108300000.0,0.0,2
183913710000.0,0.0,0.0,0.0,0.0,11133388000000.0,0.0,0.0,532363300000.0,2225583400000.0,0.0,0.0,0.0,2929236000000.0,3100252300000.0,0.0,6186332600000.0,2564939600000.0,2242080400000.0,0.0,5
218621900000.0,0.0,0.0,0.0,0.0,21777321000000.0,0.0,0.0,926184200000.0,3818921700000.0,0.0,0.0,0.0,5787739000000.0,5958757000000.0,0.0,12128946000000.0,4784188300000.0,4328898000000.0,0.0,6
177939780000.0,0.0,0.0,0.0,0.0,10354726000000.0,0.0,0.0,508989830000.0,2115153400000.0,0.0,0.0,0.0,2722095000000.0,2896267600000.0,0.0,5756994700000.0,2406147000000.0,2087196700000.0,0.0,5
209704160000.0,0.0,0.0,0.0,0.0,14136147000000.0,0.0,0.0,668563540000.0,2707367700000.0,0.0,0.0,0.0,3719210200000.0,3921557600000.0,0.0,7872741000000.0,3197129700000.0,2819218200000.0,0.0,0
201281080000.0,0.0,0.0,0.0,0.0,11881369000000.0,0.0,0.0,580089900000.0,2370394700000.0,0.0,0.0,0.0,3116419000000.0,3313490700000.0,0.0,6611417400000.0,2728920400000.0,2382209700000.0,0.0,2
201859560000.0,0.0,0.0,0.0,0.0,11834946000000.0,0.0,0.0,581579500000.0,2362933200000.0,0.0,0.0,0.0,3102344500000.0,3303282300000.0,0.0,6588712600000.0,2717602300000.0,2369990400000.0,0.0,5
189235430000.0,0.0,0.0,0.0,0.0,10982267000000.0,0.0,0.0,538270300000.0,2218001200000.0,0.0,0.0,0.0,2882743300000.0,3067175500000.0,0.0,6107683600000.0,2536715600000.0,2207956900000.0,0.0,1
178708940000.0,0.0,0.0,0.0,0.0,10371252000000.0,0.0,0.0,510980400000.0,2124472400000.0,0.0,0.0,0.0,2726765500000.0,2902375800000.0,0.0,5766485000000.0,2413034700000.0,2091198000000.0,0.0,5
193017450000.0,0.0,0.0,0.0,0.0,10891223000000.0,0.0,0.0,548544450000.0,2226879700000.0,0.0,0.0,0.0,2854019100000.0,3053260600000.0,0.0,6064653000000.0,2525705000000.0,2185560700000.0,0.0,0
212772230000.0,0.0,0.0,0.0,0.0,16385604000000.0,0.0,0.0,741712500000.0,3023393300000.0,0.0,0.0,0.0,4327869800000.0,4518689400000.0,0.0,9125236000000.0,3657661700000.0,3261041200000.0,0.0,6
196771150000.0,0.0,0.0,0.0,0.0,17549060000000.0,0.0,0.0,775154900000.0,3175281300000.0,0.0,0.0,0.0,4656279300000.0,4827379700000.0,0.0,9778203000000.0,3897066000000.0,3492141600000.0,0.0,2
194408640000.0,0.0,0.0,0.0,0.0,11549815000000.0,0.0,0.0,574872940000.0,2319545000000.0,0.0,0.0,0.0,3029954000000.0,3230976700000.0,0.0,6435507300000.0,2659607600000.0,2311036000000.0,0.0,0
200026850000.0,0.0,0.0,0.0,0.0,11775980000000.0,0.0,0.0,574882800000.0,2351891000000.0,0.0,0.0,0.0,3088970400000.0,3284238000000.0,0.0,6552112000000.0,2706005300000.0,2361937000000.0,0.0,1
193776940000.0,0.0,0.0,0.0,0.0,10948293000000.0,0.0,0.0,550608240000.0,2234785000000.0,0.0,0.0,0.0,2868782000000.0,3068354400000.0,0.0,6096405000000.0,2537001300000.0,2196565300000.0,0.0,3
186088130000.0,0.0,0.0,0.0,0.0,10308041000000.0,0.0,0.0,522482650000.0,2132525600000.0,0.0,0.0,0.0,2702168000000.0,2894164000000.0,0.0,5737839300000.0,2403073500000.0,2073198000000.0,0.0,1
198421350000.0,0.0,0.0,0.0,0.0,11870198000000.0,0.0,0.0,571193600000.0,2356250100000.0,0.0,0.0,0.0,3116862500000.0,3304405000000.0,0.0,6600254300000.0,2722502800000.0,2383204300000.0,0.0,5
226213200000.0,0.0,0.0,0.0,0.0,17395589000000.0,0.0,0.0,781080600000.0,3188373800000.0,0.0,0.0,0.0,4592627000000.0,4790225500000.0,0.0,9684016000000.0,3871911200000.0,3460492200000.0,0.0,0
183599300000.0,0.0,0.0,0.0,0.0,10530113000000.0,0.0,0.0,521354300000.0,2152220700000.0,0.0,0.0,0.0,2765047500000.0,2947113000000.0,0.0,5856578000000.0,2445424500000.0,2120126400000.0,0.0,6
200970900000.0,0.0,0.0,0.0,0.0,12058595000000.0,0.0,0.0,578212700000.0,2381036000000.0,0.0,0.0,0.0,3165321400000.0,3354067500000.0,0.0,6705251400000.0,2758847000000.0,2418931400000.0,0.0,3
180115960000.0,0.0,0.0,0.0,0.0,9878626000000.0,0.0,0.0,505388340000.0,2066646800000.0,0.0,0.0,0.0,2591055700000.0,2779090800000.0,0.0,5498733600000.0,2314691000000.0,1989584700000.0,0.0,4
208443570000.0,0.0,0.0,0.0,0.0,12732565000000.0,0.0,0.0,608687800000.0,2486714800000.0,0.0,0.0,0.0,3340614200000.0,3537589200000.0,0.0,7083911000000.0,2898606200000.0,2547470000000.0,0.0,4
181893200000.0,0.0,0.0,0.0,0.0,10414982000000.0,0.0,0.0,517191860000.0,2136765500000.0,0.0,0.0,0.0,2735451100000.0,2916795000000.0,0.0,5792666000000.0,2423048000000.0,2098024000000.0,0.0,4
191992600000.0,0.0,0.0,0.0,0.0,11374840000000.0,0.0,0.0,568544260000.0,2291831100000.0,0.0,0.0,0.0,2984381800000.0,3184397000000.0,0.0,6339039300000.0,2622826500000.0,2276235100000.0,0.0,0
180819500000.0,0.0,0.0,0.0,0.0,10419918000000.0,0.0,0.0,515162930000.0,2133875200000.0,0.0,0.0,0.0,2737798600000.0,2916617000000.0,0.0,5794506500000.0,2422956000000.0,2099585400000.0,0.0,5
191442420000.0,0.0,0.0,0.0,0.0,10970814000000.0,0.0,0.0,544076460000.0,2230265300000.0,0.0,0.0,0.0,2877942400000.0,3069032300000.0,0.0,6104032000000.0,2540171700000.0,2205023500000.0,0.0,1
208169040000.0,0.0,0.0,0.0,0.0,13176322000000.0,0.0,0.0,634378700000.0,2566822600000.0,0.0,0.0,0.0,3460239700000.0,3664712800000.0,0.0,7337398000000.0,2997994700000.0,2631201000000.0,0.0,5
186584300000.0,0.0,0.0,0.0,0.0,10312936000000.0,0.0,0.0,525201400000.0,2137756900000.0,0.0,0.0,0.0,2703046700000.0,2897516000000.0,0.0,5741788300000.0,2405850700000.0,2073363000000.0,0.0,4
189869880000.0,0.0,0.0,0.0,0.0,10695707000000.0,0.0,0.0,537105070000.0,2192970400000.0,0.0,0.0,0.0,2804173500000.0,2997900300000.0,0.0,5953186400000.0,2484443300000.0,2149754700000.0,0.0,4
177040850000.0,0.0,0.0,0.0,0.0,9667671000000.0,0.0,0.0,496403050000.0,2033918100000.0,0.0,0.0,0.0,2536766200000.0,2722271600000.0,0.0,5381239600000.0,2271287000000.0,1948894000000.0,0.0,4
185589270000.0,0.0,0.0,0.0,0.0,10509112000000.0,0.0,0.0,525073450000.0,2156438100000.0,0.0,0.0,0.0,2757408300000.0,2944582300000.0,0.0,5846900000000.0,2443370000000.0,2114741900000.0,0.0,5
231164310000.0,0.0,0.0,0.0,0.0,20071083000000.0,0.0,0.0,871612100000.0,3579170000000.0,0.0,0.0,0.0,5315277400000.0,5503540000000.0,0.0,11174205000000.0,4428129600000.0,3989719700000.0,0.0,1
193063120000.0,0.0,0.0,0.0,0.0,11077150000000.0,0.0,0.0,549036300000.0,2247147700000.0,0.0,0.0,0.0,2905267000000.0,3097974800000.0,0.0,6163731000000.0,2562106000000.0,2225286000000.0,0.0,3
182771290000.0,0.0,0.0,0.0,0.0,10518765000000.0,0.0,0.0,519779880000.0,2148559400000.0,0.0,0.0,0.0,2762681000000.0,2943289400000.0,0.0,5849794000000.0,2442535600000.0,2118245500000.0,0.0,1
198325010000.0,0.0,0.0,0.0,0.0,13569190000000.0,0.0,0.0,645324540000.0,2608796800000.0,0.0,0.0,0.0,3573363500000.0,3768781400000.0,0.0,7560877000000.0,3075014700000.0,2706733300000.0,0.0,2
190087730000.0,0.0,0.0,0.0,0.0,11020706000000.0,0.0,0.0,541827070000.0,2232014600000.0,0.0,0.0,0.0,2893061600000.0,3079637800000.0,0.0,6129625000000.0,2548887500000.0,2216239800000.0,0.0,5
182236610000.0,0.0,0.0,0.0,0.0,10304180000000.0,0.0,0.0,516381930000.0,2125421100000.0,0.0,0.0,0.0,2704913000000.0,2889502700000.0,0.0,5732599600000.0,2401848500000.0,2075316300000.0,0.0,3
207277620000.0,0.0,0.0,0.0,0.0,18785290000000.0,0.0,0.0,821125500000.0,3368574000000.0,0.0,0.0,0.0,4984715300000.0,5159112000000.0,0.0,10464467000000.0,4157078800000.0,3736054500000.0,0.0,3
202345840000.0,0.0,0.0,0.0,0.0,12145620000000.0,0.0,0.0,585218300000.0,2403381300000.0,0.0,0.0,0.0,3187730300000.0,3380420300000.0,0.0,6755385300000.0,2781254800000.0,2435790700000.0,0.0,1
202151790000.0,0.0,0.0,0.0,0.0,12625864000000.0,0.0,0.0,589172640000.0,2446802300000.0,0.0,0.0,0.0,3318525200000.0,3497641000000.0,0.0,7015394400000.0,2868499700000.0,2532154000000.0,0.0,5
185545000000.0,0.0,0.0,0.0,0.0,10499122000000.0,0.0,0.0,525387500000.0,2157099700000.0,0.0,0.0,0.0,2754842000000.0,2942552800000.0,0.0,5841602000000.0,2442413200000.0,2112894000000.0,0.0,4
203433350000.0,0.0,0.0,0.0,0.0,12131496000000.0,0.0,0.0,585590600000.0,2395233600000.0,0.0,0.0,0.0,3181931100000.0,3376370700000.0,0.0,6749030400000.0,2773830300000.0,2430313400000.0,0.0,0
210170580000.0,0.0,0.0,0.0,0.0,18767360000000.0,0.0,0.0,821021250000.0,3367270600000.0,0.0,0.0,0.0,4977484400000.0,5154133000000.0,0.0,10453533000000.0,4152934000000.0,3732185000000.0,0.0,3
222857360000.0,0.0,0.0,0.0,0.0,20523580000000.0,0.0,0.0,883856600000.0,3634622400000.0,0.0,0.0,0.0,5444101700000.0,5623159700000.0,0.0,11428564000000.0,4520279000000.0,4079655600000.0,0.0,0
208572420000.0,0.0,0.0,0.0,0.0,12892959000000.0,0.0,0.0,621678200000.0,2525684600000.0,0.0,0.0,0.0,3383772800000.0,3587156700000.0,0.0,7177222000000.0,2939487300000.0,2577440000000.0,0.0,3
185464100000.0,0.0,0.0,0.0,0.0,10899253000000.0,0.0,0.0,530624020000.0,2200112700000.0,0.0,0.0,0.0,2863870200000.0,3042324800000.0,0.0,6059428000000.0,2518902400000.0,2193713400000.0,0.0,3
234972870000.0,0.0,0.0,0.0,0.0,16351899000000.0,0.0,0.0,737993500000.0,3029952600000.0,0.0,0.0,0.0,4302831400000.0,4502720600000.0,0.0,9092284000000.0,3649046600000.0,3258671400000.0,0.0,2
186080890000.0,0.0,0.0,0.0,0.0,10292061000000.0,0.0,0.0,522307340000.0,2130017600000.0,0.0,0.0,0.0,2697715800000.0,2890118200000.0,0.0,5729265000000.0,2399506800000.0,2069689400000.0,0.0,6
219425180000.0,0.0,0.0,0.0,0.0,16003051000000.0,0.0,0.0,733729300000.0,2984844000000.0,0.0,0.0,0.0,4219181000000.0,4419647000000.0,0.0,8910287000000.0,3584495700000.0,3186354600000.0,0.0,0
188729620000.0,0.0,0.0,0.0,0.0,10943898000000.0,0.0,0.0,538283400000.0,2219250300000.0,0.0,0.0,0.0,2873327600000.0,3058716000000.0,0.0,6086697400000.0,2532783000000.0,2201404300000.0,0.0,5
193897070000.0,0.0,0.0,0.0,0.0,10941231000000.0,0.0,0.0,550895800000.0,2233528000000.0,0.0,0.0,0.0,2866682800000.0,3066820800000.0,0.0,6093068600000.0,2535149000000.0,2194594200000.0,0.0,5
180019950000.0,0.0,0.0,0.0,0.0,9719507000000.0,0.0,0.0,502663200000.0,2046288000000.0,0.0,0.0,0.0,2547969200000.0,2738774300000.0,0.0,5412082000000.0,2282323400000.0,1956789600000.0,0.0,3
183807080000.0,0.0,0.0,0.0,0.0,10453055000000.0,0.0,0.0,521727500000.0,2147910700000.0,0.0,0.0,0.0,2744040000000.0,2929126500000.0,0.0,5815107300000.0,2432668500000.0,2104695800000.0,0.0,4
184825710000.0,0.0,0.0,0.0,0.0,10572023000000.0,0.0,0.0,524069340000.0,2158631500000.0,0.0,0.0,0.0,2775009200000.0,2958774800000.0,0.0,5880435000000.0,2453454500000.0,2127529100000.0,0.0,3
177106220000.0,0.0,0.0,0.0,0.0,9746155000000.0,0.0,0.0,497842400000.0,2043903500000.0,0.0,0.0,0.0,2557982300000.0,2742201400000.0,0.0,5424142000000.0,2287177000000.0,1965005200000.0,0.0,3
178498110000.0,0.0,0.0,0.0,0.0,10043174000000.0,0.0,0.0,504943000000.0,2083279700000.0,0.0,0.0,0.0,2637473800000.0,2818812000000.0,0.0,5587199300000.0,2347200200000.0,2024696300000.0,0.0,1
186914800000.0,0.0,0.0,0.0,0.0,10666963000000.0,0.0,0.0,530450640000.0,2180961400000.0,0.0,0.0,0.0,2799397500000.0,2986547000000.0,0.0,5934194600000.0,2476643700000.0,2146267700000.0,0.0,5
182032500000.0,0.0,0.0,0.0,0.0,9988934000000.0,0.0,0.0,518113530000.0,2082730000000.0,0.0,0.0,0.0,2617227600000.0,2814189200000.0,0.0,5569290700000.0,2334058600000.0,2003652600000.0,0.0,4
187053310000.0,0.0,0.0,0.0,0.0,10582020000000.0,0.0,0.0,529181250000.0,2170101400000.0,0.0,0.0,0.0,2775946000000.0,2965014300000.0,0.0,5888017400000.0,2459337800000.0,2128762800000.0,0.0,5
184538920000.0,0.0,0.0,0.0,0.0,10726654000000.0,0.0,0.0,526654870000.0,2180726900000.0,0.0,0.0,0.0,2818067700000.0,2998453700000.0,0.0,5964619000000.0,2486308400000.0,2159875600000.0,0.0,4
192659160000.0,0.0,0.0,0.0,0.0,11520432000000.0,0.0,0.0,553521400000.0,2292932700000.0,0.0,0.0,0.0,3026565200000.0,3207545200000.0,0.0,6403986600000.0,2646158600000.0,2315301200000.0,0.0,2
180257720000.0,0.0,0.0,0.0,0.0,9781572000000.0,0.0,0.0,503591170000.0,2052905500000.0,0.0,0.0,0.0,2564412100000.0,2754217000000.0,0.0,5445883000000.0,2294086400000.0,1969255000000.0,0.0,1
191816500000.0,0.0,0.0,0.0,0.0,10772866000000.0,0.0,0.0,542173270000.0,2203995000000.0,0.0,0.0,0.0,2822785200000.0,3019827300000.0,0.0,5997865000000.0,2498776800000.0,2162549900000.0,0.0,1
213372010000.0,0.0,0.0,0.0,0.0,19670680000000.0,0.0,0.0,854968100000.0,3511986200000.0,0.0,0.0,0.0,5221380000000.0,5398180400000.0,0.0,10957242000000.0,4346708500000.0,3911908600000.0,0.0,0
178070590000.0,0.0,0.0,0.0,0.0,9827641000000.0,0.0,0.0,500789300000.0,2055005500000.0,0.0,0.0,0.0,2578995500000.0,2763657800000.0,0.0,5469323000000.0,2303277000000.0,1980741700000.0,0.0,3
180588700000.0,0.0,0.0,0.0,0.0,9895099000000.0,0.0,0.0,506528760000.0,2069791200000.0,0.0,0.0,0.0,2595080600000.0,2783817200000.0,0.0,5508132500000.0,2318199200000.0,1992560900000.0,0.0,1
185308180000.0,0.0,0.0,0.0,0.0,10798710000000.0,0.0,0.0,528418600000.0,2185994600000.0,0.0,0.0,0.0,2836388600000.0,3016353600000.0,0.0,6004409400000.0,2497995000000.0,2173128100000.0,0.0,3
240557850000.0,0.0,0.0,0.0,0.0,35652846000000.0,0.0,0.0,1454351000000.0,6052207700000.0,0.0,0.0,0.0,9543579000000.0,9719298000000.0,0.0,19864694000000.0,7780885300000.0,7080985500000.0,0.0,0
175571730000.0,0.0,0.0,0.0,0.0,9328646000000.0,0.0,0.0,488016670000.0,1986550000000.0,0.0,0.0,0.0,2445939300000.0,2634562700000.0,0.0,5195267300000.0,2201352700000.0,1879925900000.0,0.0,2
182020440000.0,0.0,0.0,0.0,0.0,10197072000000.0,0.0,0.0,514221970000.0,2111477100000.0,0.0,0.0,0.0,2675836700000.0,2862050400000.0,0.0,5673981000000.0,2380137000000.0,2053538600000.0,0.0,4
200650230000.0,0.0,0.0,0.0,0.0,11830007000000.0,0.0,0.0,575379540000.0,2350567000000.0,0.0,0.0,0.0,3102161500000.0,3296633300000.0,0.0,6582206000000.0,2711712200000.0,2370729700000.0,0.0,3
173707980000.0,0.0,0.0,0.0,0.0,9099821000000.0,0.0,0.0,480721600000.0,1952363300000.0,0.0,0.0,0.0,2385452700000.0,2574322800000.0,0.0,5069213000000.0,2153820000000.0,1834102400000.0,0.0,3
191302300000.0,0.0,0.0,0.0,0.0,11252139000000.0,0.0,0.0,547968250000.0,2263591700000.0,0.0,0.0,0.0,2955149000000.0,3139728000000.0,0.0,6256853500000.0,2595793000000.0,2262553600000.0,0.0,5
216634980000.0,0.0,0.0,0.0,0.0,17027683000000.0,0.0,0.0,766190160000.0,3127568500000.0,0.0,0.0,0.0,4500251000000.0,4692300500000.0,0.0,9482829000000.0,3795378500000.0,3388426700000.0,0.0,2
188036090000.0,0.0,0.0,0.0,0.0,10451614000000.0,0.0,0.0,529697870000.0,2157669000000.0,0.0,0.0,0.0,2739397700000.0,2933988500000.0,0.0,5818553500000.0,2434092000000.0,2100837200000.0,0.0,2
175258760000.0,0.0,0.0,0.0,0.0,9185441000000.0,0.0,0.0,485550400000.0,1968203200000.0,0.0,0.0,0.0,2407462900000.0,2598414800000.0,0.0,5117589000000.0,2172462300000.0,1850427400000.0,0.0,0
177768800000.0,0.0,0.0,0.0,0.0,10905352000000.0,0.0,0.0,519000260000.0,2186388400000.0,0.0,0.0,0.0,2872889800000.0,3036906300000.0,0.0,6058176000000.0,2517900000000.0,2199354300000.0,0.0,0
213031810000.0,0.0,0.0,0.0,0.0,20222233000000.0,0.0,0.0,871159760000.0,3583263000000.0,0.0,0.0,0.0,5370020000000.0,5542628000000.0,0.0,11263418000000.0,4457284000000.0,4020683100000.0,0.0,0
226736440000.0,0.0,0.0,0.0,0.0,26685903000000.0,0.0,0.0,1110165600000.0,4599308000000.0,0.0,0.0,0.0,7116526500000.0,7285256500000.0,0.0,14868871000000.0,5838825000000.0,5304163000000.0,0.0,0
217041570000.0,0.0,0.0,0.0,0.0,13896636000000.0,0.0,0.0,653852740000.0,2670287400000.0,0.0,0.0,0.0,3649941500000.0,3850734400000.0,0.0,7730995700000.0,3144358000000.0,2776194400000.0,0.0,5
203606490000.0,0.0,0.0,0.0,0.0,12133101000000.0,0.0,0.0,593005300000.0,2411663500000.0,0.0,0.0,0.0,3181973000000.0,3383662500000.0,0.0,6754500000000.0,2781962300000.0,2429304000000.0,0.0,1
182845400000.0,0.0,0.0,0.0,0.0,9847729000000.0,0.0,0.0,511427970000.0,2069375700000.0,0.0,0.0,0.0,2579922000000.0,2775738500000.0,0.0,5485846000000.0,2309343700000.0,1979508000000.0,0.0,4
180585000000.0,0.0,0.0,0.0,0.0,9937356000000.0,0.0,0.0,506680280000.0,2072754500000.0,0.0,0.0,0.0,2606287800000.0,2793883000000.0,0.0,5531008000000.0,2325503500000.0,2001003700000.0,0.0,1
179847950000.0,0.0,0.0,0.0,0.0,9819147000000.0,0.0,0.0,503992400000.0,2059016100000.0,0.0,0.0,0.0,2575234500000.0,2763834500000.0,0.0,5466097700000.0,2302793700000.0,1977634100000.0,0.0,1
176619620000.0,0.0,0.0,0.0,0.0,9736497000000.0,0.0,0.0,496791300000.0,2041602100000.0,0.0,0.0,0.0,2555807000000.0,2739196400000.0,0.0,5418537000000.0,2285068400000.0,1963415000000.0,0.0,2
196198960000.0,0.0,0.0,0.0,0.0,11333442000000.0,0.0,0.0,558487040000.0,2282643300000.0,0.0,0.0,0.0,2971800000000.0,3165874300000.0,0.0,6306512500000.0,2612796600000.0,2274433700000.0,0.0,6
188450830000.0,0.0,0.0,0.0,0.0,10419422000000.0,0.0,0.0,533974450000.0,2156523200000.0,0.0,0.0,0.0,2729735400000.0,2929493800000.0,0.0,5805310500000.0,2427730300000.0,2090765100000.0,0.0,3
224352760000.0,0.0,0.0,0.0,0.0,16166798000000.0,0.0,0.0,736095040000.0,2998822000000.0,0.0,0.0,0.0,4259034000000.0,4458793000000.0,0.0,8997186000000.0,3611373300000.0,3217856100000.0,0.0,2
176263230000.0,0.0,0.0,0.0,0.0,10590376000000.0,0.0,0.0,510681500000.0,2141614900000.0,0.0,0.0,0.0,2788038500000.0,2954817400000.0,0.0,5884981300000.0,2452984000000.0,2135912300000.0,0.0,4
172708200000.0,0.0,0.0,0.0,0.0,8909706000000.0,0.0,0.0,478164900000.0,1924439200000.0,0.0,0.0,0.0,2334086700000.0,2526304000000.0,0.0,4967562000000.0,2113125200000.0,1793551100000.0,0.0,2
203208100000.0,0.0,0.0,0.0,0.0,12282105000000.0,0.0,0.0,588623050000.0,2421684700000.0,0.0,0.0,0.0,3224309000000.0,3415682000000.0,0.0,6830242700000.0,2808697000000.0,2463166600000.0,0.0,1
189488330000.0,0.0,0.0,0.0,0.0,10534177000000.0,0.0,0.0,535582740000.0,2173949300000.0,0.0,0.0,0.0,2760437100000.0,2958284600000.0,0.0,5866224000000.0,2452344300000.0,2115604800000.0,0.0,3
196241300000.0,0.0,0.0,0.0,0.0,11372803000000.0,0.0,0.0,568047500000.0,2299204700000.0,0.0,0.0,0.0,2981336200000.0,3183303500000.0,0.0,6334910600000.0,2625289600000.0,2278415100000.0,0.0,3
197174070000.0,0.0,0.0,0.0,0.0,13073560000000.0,0.0,0.0,589732800000.0,2493871300000.0,0.0,0.0,0.0,3446170700000.0,3606695600000.0,0.0,7256002300000.0,2956408000000.0,2625929000000.0,0.0,5
200175160000.0,0.0,0.0,0.0,0.0,12018752000000.0,0.0,0.0,577877400000.0,2380975000000.0,0.0,0.0,0.0,3155601000000.0,3344874600000.0,0.0,6683338700000.0,2754171600000.0,2412106000000.0,0.0,5
208780750000.0,0.0,0.0,0.0,0.0,17114281000000.0,0.0,0.0,766381600000.0,3131396600000.0,0.0,0.0,0.0,4529753000000.0,4714717500000.0,0.0,9533561000000.0,3811914800000.0,3405957800000.0,0.0,0
189623800000.0,0.0,0.0,0.0,0.0,11066650000000.0,0.0,0.0,541847000000.0,2236509000000.0,0.0,0.0,0.0,2906061500000.0,3090794700000.0,0.0,6154313000000.0,2557769000000.0,2225860000000.0,0.0,5
201701880000.0,0.0,0.0,0.0,0.0,11978357000000.0,0.0,0.0,586914000000.0,2380800500000.0,0.0,0.0,0.0,3140510500000.0,3341450000000.0,0.0,6669311400000.0,2745679000000.0,2396974500000.0,0.0,2
183108080000.0,0.0,0.0,0.0,0.0,10442554000000.0,0.0,0.0,519054130000.0,2139074100000.0,0.0,0.0,0.0,2741352800000.0,2924199800000.0,0.0,5808510000000.0,2426964300000.0,2102296600000.0,0.0,3
179264450000.0,0.0,0.0,0.0,0.0,10120017000000.0,0.0,0.0,507668430000.0,2094147200000.0,0.0,0.0,0.0,2657527800000.0,2839105000000.0,0.0,5629746000000.0,2362693400000.0,2039662100000.0,0.0,5
181651110000.0,0.0,0.0,0.0,0.0,10203215000000.0,0.0,0.0,513632600000.0,2111207100000.0,0.0,0.0,0.0,2677868900000.0,2863158800000.0,0.0,5677043000000.0,2381109800000.0,2055028700000.0,0.0,5
191819510000.0,0.0,0.0,0.0,0.0,11016193000000.0,0.0,0.0,555951500000.0,2241934000000.0,0.0,0.0,0.0,2887886300000.0,3088798000000.0,0.0,6138686000000.0,2549452000000.0,2206541300000.0,0.0,0
240442770000.0,0.0,0.0,0.0,0.0,22818850000000.0,0.0,0.0,961754100000.0,3969574800000.0,0.0,0.0,0.0,6051568500000.0,6231241500000.0,0.0,12700430000000.0,4992837000000.0,4532946300000.0,0.0,0
203233590000.0,0.0,0.0,0.0,0.0,12359601000000.0,0.0,0.0,589236600000.0,2430304000000.0,0.0,0.0,0.0,3245678800000.0,3434815700000.0,0.0,6871977000000.0,2823758800000.0,2479262800000.0,0.0,5
